Chinese_score,top_k_avg_scores,year,Type
0.5518744880522257,0.43739698007685524,1800,Religion
0.9741231828781259,0.6719614210241954,1810,Religion
0.939236894581579,0.7304038796282355,1820,Religion
0.782975683592502,0.6841090777734532,1830,Religion
1.0825587777229975,0.6099924415259537,1840,Religion
0.9691853520845446,0.7881192101016403,1850,Religion
0.8430122159794784,0.654013009171711,1860,Religion
1.2209509746513663,0.9449712649469102,1870,Religion
0.9759284203433756,0.7678563641948133,1880,Religion
0.8460970360359573,0.9356352770103954,1890,Religion
1.2401814181306767,0.8814722800051902,1900,Religion
0.9123016848686515,0.5751609282584588,1910,Religion
1.246738457037993,1.100088504779297,1920,Religion
1.1671178202040287,1.0044829928270995,1930,Religion
1.1514828855537083,0.936644716749031,1940,Religion
1.2125471569899717,0.8772714861825229,1950,Religion
1.204024452537966,0.630067909237652,1960,Religion
1.043570070620883,0.5158544883068856,1970,Religion
1.056789677214808,0.5880800605414404,1980,Religion
0.7343571227821185,0.6406319041667323,1990,Religion
