Chinese_score,top_k_avg_scores,year,Type
-0.2310154642071152,-0.1010186579734064,1800,Politics
0.1530395981577836,0.20913828989907698,1810,Politics
-0.11761148401623425,0.0014308693368794657,1820,Politics
0.017458518761710076,0.17742055619505456,1830,Politics
0.41269032815670964,0.3690600633662464,1840,Politics
0.5987499255733236,0.22863639063282654,1850,Politics
0.330656664213977,0.08457697061689964,1860,Politics
0.49948464294047146,0.39905474941931957,1870,Politics
0.04350317344954281,0.2999574438978828,1880,Politics
0.7121447549183795,0.30425594865287725,1890,Politics
0.6587581749803365,0.586973416248451,1900,Politics
0.786162530784427,0.5179100135509213,1910,Politics
0.36112053111994036,0.19753595756788908,1920,Politics
1.081676538527258,0.45733669858876586,1930,Politics
0.5770416372278536,0.5110282730318562,1940,Politics
0.4658301658566918,0.12220936976823074,1950,Politics
1.0010054945772004,0.18810142597511426,1960,Politics
0.0674204128488999,-0.012334513387955416,1970,Politics
0.33276334711975153,-0.11196837672096237,1980,Politics
0.5578113936237142,0.06831517964621715,1990,Politics
