Chinese_score,top_k_avg_scores,year,Type
-0.2310154642071152,-0.06035479040026343,1800,Politics
0.1530395981577836,0.22245342920409977,1810,Politics
-0.11761148401623425,0.04514242162249895,1820,Politics
0.017458518761710076,0.19688593481892366,1830,Politics
0.41269032815670964,0.4192301107080421,1840,Politics
0.5987499255733236,0.27445439381928627,1850,Politics
0.330656664213977,0.1709670469974461,1860,Politics
0.49948464294047146,0.34478659986471716,1870,Politics
0.04350317344954281,0.3187075590398887,1880,Politics
0.7121447549183795,0.28858008665017587,1890,Politics
0.6587581749803365,0.547753161776326,1900,Politics
0.786162530784427,0.5045115466447363,1910,Politics
0.36112053111994036,0.2619146291121278,1920,Politics
1.081676538527258,0.4795535739673068,1930,Politics
0.5770416372278536,0.432587180658004,1940,Politics
0.4658301658566918,0.05139412353368647,1950,Politics
1.0010054945772004,0.1403604980483966,1960,Politics
0.0674204128488999,-0.05697234830352531,1970,Politics
0.33276334711975153,-0.17247975786344605,1980,Politics
0.5578113936237142,0.019475249789149916,1990,Politics
