Chinese_score,top_k_avg_scores,year,Type
-0.2310154642071152,-0.1453789407702167,1800,Politics
0.1530395981577836,0.1448654545988205,1810,Politics
-0.11761148401623425,-0.09002149026484974,1820,Politics
0.017458518761710076,0.20553515473476758,1830,Politics
0.41269032815670964,0.37342979745559796,1840,Politics
0.5987499255733236,0.18763653691943488,1850,Politics
0.330656664213977,-0.015380208642970919,1860,Politics
0.49948464294047146,0.4905915969084389,1870,Politics
0.04350317344954281,0.2626990648901965,1880,Politics
0.7121447549183795,0.4025895548734059,1890,Politics
0.6587581749803365,0.608856931254142,1900,Politics
0.786162530784427,0.5506957642652914,1910,Politics
0.36112053111994036,0.2311998072633148,1920,Politics
1.081676538527258,0.5498866381967911,1930,Politics
0.5770416372278536,0.5513316724344354,1940,Politics
0.4658301658566918,0.24652991348712225,1950,Politics
1.0010054945772004,0.32340712009678496,1960,Politics
0.0674204128488999,0.08650566381340984,1970,Politics
0.33276334711975153,-0.01957766615178263,1980,Politics
0.5578113936237142,0.1650725785599096,1990,Politics
