Chinese_score,top_k_avg_scores,year,Type
0.5518744880522257,0.3878562902529654,1800,Religion
0.9741231828781259,0.5974286896132986,1810,Religion
0.939236894581579,0.8091646992621473,1820,Religion
0.782975683592502,0.4788200082280571,1830,Religion
1.0825587777229975,0.439711772295814,1840,Religion
0.9691853520845446,0.7029244801283637,1850,Religion
0.8430122159794784,0.588849585291535,1860,Religion
1.2209509746513663,0.7703398634334094,1870,Religion
0.9759284203433756,0.5893558341363401,1880,Religion
0.8460970360359573,0.7351923654767766,1890,Religion
1.2401814181306767,0.9123863918524243,1900,Religion
0.9123016848686515,0.6277938858709324,1910,Religion
1.246738457037993,0.8398955903651958,1920,Religion
1.1671178202040287,0.9415549233942785,1930,Religion
1.1514828855537083,0.857749175248145,1940,Religion
1.2125471569899717,0.7333941758794622,1950,Religion
1.204024452537966,0.3840866046747368,1960,Religion
1.043570070620883,0.19573013215380652,1970,Religion
1.056789677214808,0.312074990536531,1980,Religion
0.7343571227821185,0.5274700889995305,1990,Religion
