Chinese_score,top_k_avg_scores,year,Type
-0.9292381217395657,-0.8630843106666264,1830,Politics
0.11543321782064213,-0.013315350161839443,1840,Politics
0.37116453033974156,0.5110127543442615,1850,Politics
1.0872252787425278,1.1067825143767975,1860,Politics
0.6826306768151047,0.5673593401417045,1870,Politics
0.21133246982808043,0.33575615622517146,1880,Politics
0.45774767424819723,0.5735843471988402,1890,Politics
-0.1546484343895569,-0.17820178614253337,1900,Politics
0.5408538739751704,0.23092037271321367,1910,Politics
0.37764604994757633,0.30255676229075856,1920,Politics
0.3581724361847009,0.4124140558133937,1930,Politics
0.24710186792841496,0.24892005840668047,1940,Politics
0.6964557519949559,0.5078826562811013,1950,Politics
0.9628770655417714,0.6384327159497906,1960,Politics
1.0105124905822143,0.8060201432000649,1970,Politics
0.7266602028744938,0.4463321191534688,1980,Politics
0.4955552517803635,0.11077074679001477,1990,Politics
0.14256967161322137,0.1329509396451335,2000,Politics
