Chinese_score,top_k_avg_scores,year,Type
0.01560533883896221,-0.05178196944346328,1830,Religion
-0.15866671296177792,-0.29711417025081444,1840,Religion
-0.08516174511289026,-0.13141686480527393,1850,Religion
0.3257442966563249,0.1686209410158021,1860,Religion
0.2883476996627711,0.10239920041554469,1870,Religion
0.5970281074147202,0.23694299058361504,1880,Religion
0.31611191953976286,0.2236006478907006,1890,Religion
0.9883718935795693,0.7024397010393038,1900,Religion
0.8476798791047656,0.8583903335293784,1910,Religion
1.0958087760321384,0.8543218770006675,1920,Religion
0.5171431781539921,0.5590713950096264,1930,Religion
0.8742622911890353,0.5128292956157687,1940,Religion
0.721076814127849,0.46502973964412714,1950,Religion
0.8244581691392807,0.48868372369060414,1960,Religion
0.6167663317686348,0.45272506838550886,1970,Religion
1.0524441080603626,0.90187181664762,1980,Religion
1.1464787991773813,0.6801728182676232,1990,Religion
0.7990092319116902,0.765554739041084,2000,Religion
