Chinese_score,top_k_avg_scores,year,Type
0.01560533883896221,-0.07510987041563627,1830,Religion
-0.15866671296177792,-0.32976593576237784,1840,Religion
-0.08516174511289026,-0.1814892153254569,1850,Religion
0.3257442966563249,0.16062272360610255,1860,Religion
0.2883476996627711,0.11011548426541917,1870,Religion
0.5970281074147202,0.032905683591034435,1880,Religion
0.31611191953976286,0.22736579711943658,1890,Religion
0.9883718935795693,0.6815769332748517,1900,Religion
0.8476798791047656,0.8173016963934033,1910,Religion
1.0958087760321384,0.7427900970467787,1920,Religion
0.5171431781539921,0.5069438808079958,1930,Religion
0.8742622911890353,0.3836576867562308,1940,Religion
0.721076814127849,0.4357364325078267,1950,Religion
0.8244581691392807,0.42599018268123456,1960,Religion
0.6167663317686348,0.3834964249573511,1970,Religion
1.0524441080603626,0.786911451447215,1980,Religion
1.1464787991773813,0.5195103474657804,1990,Religion
0.7990092319116902,0.6305892183175783,2000,Religion
