Chinese_score,top_k_avg_scores,year,Type
-0.9292381217395657,-0.8466764258735733,1830,Politics
0.11543321782064213,-0.022029073578344195,1840,Politics
0.37116453033974156,0.5219457397436659,1850,Politics
1.0872252787425278,1.0510992551084823,1860,Politics
0.6826306768151047,0.5656761421519562,1870,Politics
0.21133246982808043,0.41455688996276635,1880,Politics
0.45774767424819723,0.5652383025878941,1890,Politics
-0.1546484343895569,0.2669941229053675,1900,Politics
0.5408538739751704,0.5592290929912359,1910,Politics
0.37764604994757633,0.3529645344280459,1920,Politics
0.3581724361847009,0.41682801682337645,1930,Politics
0.24710186792841496,0.18667684576062604,1940,Politics
0.6964557519949559,0.06598691187243161,1950,Politics
0.9628770655417714,0.3159325079188079,1960,Politics
1.0105124905822143,0.3457812316496324,1970,Politics
0.7266602028744938,0.18711231841395667,1980,Politics
0.4955552517803635,-0.18579463435858445,1990,Politics
0.14256967161322137,-0.14680928543669386,2000,Politics
