Chinese_score,top_k_avg_scores,year,Type
-0.9292381217395657,-0.8359703568585852,1830,Politics
0.11543321782064213,-0.026428418814601305,1840,Politics
0.37116453033974156,0.5249466974560691,1850,Politics
1.0872252787425278,1.0326230436409725,1860,Politics
0.6826306768151047,0.5568406553013758,1870,Politics
0.21133246982808043,0.4388741706558636,1880,Politics
0.45774767424819723,0.5628161760564667,1890,Politics
-0.1546484343895569,0.33302969561034845,1900,Politics
0.5408538739751704,0.6147292248927738,1910,Politics
0.37764604994757633,0.36418231226818987,1920,Politics
0.3581724361847009,0.40577658146182144,1930,Politics
0.24710186792841496,0.15097002636595827,1940,Politics
0.6964557519949559,-0.026363028702778693,1950,Politics
0.9628770655417714,0.2371744780278588,1960,Politics
1.0105124905822143,0.24695557442972435,1970,Politics
0.7266602028744938,0.0954680467762077,1980,Politics
0.4955552517803635,-0.22339552633775772,1990,Politics
0.14256967161322137,-0.22674390710870773,2000,Politics
