Chinese_score,top_k_avg_scores,year,Type
0.01560533883896221,-0.023985531718790566,1830,Religion
-0.15866671296177792,-0.2991839394237281,1840,Religion
-0.08516174511289026,-0.11156572900460314,1850,Religion
0.3257442966563249,0.1565204789306486,1860,Religion
0.2883476996627711,0.10928498162839458,1870,Religion
0.5970281074147202,0.46062400716854013,1880,Religion
0.31611191953976286,0.27774407323420863,1890,Religion
0.9883718935795693,0.6621076043880749,1900,Religion
0.8476798791047656,0.8853129650776485,1910,Religion
1.0958087760321384,0.8920692987968978,1920,Religion
0.5171431781539921,0.6306646402286831,1930,Religion
0.8742622911890353,0.6464870634404801,1940,Religion
0.721076814127849,0.47739345937918204,1950,Religion
0.8244581691392807,0.47649377376032415,1960,Religion
0.6167663317686348,0.4732826266105021,1970,Religion
1.0524441080603626,0.989009582459048,1980,Religion
1.1464787991773813,0.8198620734192896,1990,Religion
0.7990092319116902,0.7760709749367674,2000,Religion
