Chinese_score,top_k_avg_scores,year,Type
-0.9292381217395657,-0.8622473166960472,1830,Politics
0.11543321782064213,-0.02562282756338989,1840,Politics
0.37116453033974156,0.5163797265605135,1850,Politics
1.0872252787425278,1.0938687601765955,1860,Politics
0.6826306768151047,0.5597973792985054,1870,Politics
0.21133246982808043,0.34307197699618064,1880,Politics
0.45774767424819723,0.5793250673536957,1890,Politics
-0.1546484343895569,-0.044640765428436785,1900,Politics
0.5408538739751704,0.3513272579437238,1910,Politics
0.37764604994757633,0.3250709240441421,1920,Politics
0.3581724361847009,0.4291372581342141,1930,Politics
0.24710186792841496,0.23839413663368095,1940,Politics
0.6964557519949559,0.3792629609842289,1950,Politics
0.9628770655417714,0.5517343930266007,1960,Politics
1.0105124905822143,0.6296087146497307,1970,Politics
0.7266602028744938,0.3776608526823864,1980,Politics
0.4955552517803635,0.0039397621454284595,1990,Politics
0.14256967161322137,0.0491248924806784,2000,Politics
