Chinese_score,top_k_avg_scores,year,Type
0.01560533883896221,-0.0201909982463543,1830,Religion
-0.15866671296177792,-0.3402796738049124,1840,Religion
-0.08516174511289026,-0.22563903412816438,1850,Religion
0.3257442966563249,0.21910636701049954,1860,Religion
0.2883476996627711,0.10763209216195531,1870,Religion
0.5970281074147202,0.3987168519153471,1880,Religion
0.31611191953976286,0.3674116294830666,1890,Religion
0.9883718935795693,0.8223545941533589,1900,Religion
0.8476798791047656,0.8356854133351597,1910,Religion
1.0958087760321384,0.9208057115121463,1920,Religion
0.5171431781539921,0.6811410125693903,1930,Religion
0.8742622911890353,0.7778616214138935,1940,Religion
0.721076814127849,0.3591642680195975,1950,Religion
0.8244581691392807,0.4821430069091318,1960,Religion
0.6167663317686348,0.4351074707327454,1970,Religion
1.0524441080603626,1.0985437422235373,1980,Religion
1.1464787991773813,0.9326524371806871,1990,Religion
0.7990092319116902,0.7045726271287034,2000,Religion
